segment_id,left_x0,left_y0,left_x1,left_y1,right_x1,right_y1,right_x0,right_y0
149,23.16352274517744,19.481392235181175,22.255400803245305,20.841167409881372,20.284844936984097,19.541972281407133,21.14290489847316,18.221229745128753
150,22.255400803245305,20.841167409881372,21.405390307732933,22.121944335868974,19.420503209932864,20.856041292596142,20.284844936984097,19.541972281407133
151,21.405390307732933,22.121944335868974,20.50028180313066,23.482402840471256,18.55625786123779,22.17392678236412,19.420503209932864,20.856041292596142
152,20.50028180313066,23.482402840471256,19.592892189811312,24.84733062884762,17.633766334786397,23.56471775094893,18.55625786123779,22.17392678236412
153,19.592892189811312,24.84733062884762,18.755097912163347,26.13828673143856,16.774435857823935,24.883776280023344,17.633766334786397,23.56471775094893
154,18.755097912163347,26.13828673143856,17.887516643541566,27.524859363505136,15.94278318999789,26.218501453604027,16.774435857823935,24.883776280023344
155,17.887516643541566,27.524859363505136,17.053372807970174,28.815761835631736,15.04921975154378,27.628076505566128,15.94278318999789,26.218501453604027
156,17.053372807970174,28.815761835631736,16.189620006899784,30.20711944023423,14.2161797970744,28.967217633755027,15.04921975154378,27.628076505566128
157,16.189620006899784,30.20711944023423,15.360976178748864,31.61400846485305,13.394535664912866,30.31209087407259,14.2161797970744,28.967217633755027
158,15.360976178748864,31.61400846485305,14.545273272358548,32.92144190372253,12.514116634059487,31.728007460399535,13.394535664912866,30.31209087407259
159,14.545273272358548,32.92144190372253,13.686221408552717,34.316123934058034,11.688960497916826,33.070850942341444,12.514116634059487,31.728007460399535
160,13.686221408552717,34.316123934058034,12.813919916615468,35.69708851120084,10.844465759365422,34.400940741990496,11.688960497916826,33.070850942341444
161,12.813919916615468,35.69708851120084,11.98920954534579,36.994327577936474,10.004907634966742,35.73412700863517,10.844465759365422,34.400940741990496
162,11.98920954534579,36.994327577936474,11.116325805726328,38.37673328237224,9.116411171273858,37.143023472328046,10.004907634966742,35.73412700863517
163,11.116325805726328,38.37673328237224,10.220986064526892,39.74645285301333,8.267835758950234,38.470146858510375,9.116411171273858,37.143023472328046
164,10.220986064526892,39.74645285301333,9.413203207055387,41.05742919603815,7.414451696017581,39.79469657845255,8.267835758950234,38.470146858510375
165,9.413203207055387,41.05742919603815,8.516964068570141,42.42607057503178,6.568372951087234,41.12216169251467,7.414451696017581,39.79469657845255
166,8.516964068570141,42.42607057503178,7.644222390065686,43.809115684362276,5.675029151779677,42.53432838149267,6.568372951087234,41.12216169251467
167,7.644222390065686,43.809115684362276,6.813116374094566,45.105668269507355,4.814726442918806,43.85422237603845,5.675029151779677,42.53432838149267
168,6.813116374094566,45.105668269507355,5.9405147592662715,46.490135996065014,3.9923760823634864,45.19430856123844,4.814726442918806,43.85422237603845
169,5.9405147592662715,46.490135996065014,5.06962245128291,47.86688011511653,3.094098338467941,46.602653939868375,3.9923760823634864,45.19430856123844
170,5.06962245128291,47.86688011511653,4.241124475499581,49.168170282634655,2.2391571670038157,47.92667268236736,3.094098338467941,46.602653939868375
171,4.241124475499581,49.168170282634655,3.375140314438721,50.55294452945461,1.4007432134877968,49.26125267607249,2.2391571670038157,47.92667268236736
172,3.375140314438721,50.55294452945461,2.54227619935174,51.848306553214705,0.5254575924399224,50.67777705116198,1.4007432134877968,49.26125267607249
173,2.54227619935174,51.848306553214705,1.675802213413411,53.23582335818193,-0.3249832087330367,52.005482882384875,0.5254575924399224,50.67777705116198
174,1.675802213413411,53.23582335818193,0.8151397194017911,54.620883265611965,-1.1632430143064467,53.3403787570656,-0.3249832087330367,52.005482882384875
175,0.8151397194017911,54.620883265611965,-0.0117193988916783,55.92233829636369,-2.024702433046738,54.65942511582086,-1.1632430143064467,53.3403787570656
176,-0.0117193988916783,55.92233829636369,-0.8880087981852126,57.30196918641558,-2.8842791024933616,56.08990853387922,-2.024702433046738,54.65942511582086
177,-0.8880087981852126,57.30196918641558,-1.7578260241654189,58.68546066776734,-3.7384783439726648,57.415327615766934,-2.8842791024933616,56.08990853387922
178,-1.7578260241654189,58.68546066776734,-2.591016689328172,59.9801039155364,-4.579440199208282,58.74822034978901,-3.7384783439726648,57.415327615766934
179,-2.591016689328172,59.9801039155364,-3.4583374053471103,61.36172204894902,-5.435204139057619,60.071862684984865,-4.579440199208282,58.74822034978901
180,-3.4583374053471103,61.36172204894902,-4.358488905830704,62.728601516335,-6.328892893576116,61.47613606856495,-5.435204139057619,60.071862684984865
181,-4.358488905830704,62.728601516335,-5.162172292441523,64.0395804599484,-7.175723651407644,62.80235829500955,-6.328892893576116,61.47613606856495
182,-5.162172292441523,64.0395804599484,-6.065550967576567,65.40003333760058,-8.040257636538326,64.12224228014024,-7.175723651407644,62.80235829500955
183,-6.065550967576567,65.40003333760058,-6.933053649571501,66.78793829317341,-8.92858197276665,65.53096661636856,-8.040257636538326,64.12224228014024
184,-6.933053649571501,66.78793829317341,-7.768236633559614,68.08152518212357,-9.791098257246665,66.84883290084858,-8.92858197276665,65.53096661636856
185,-7.768236633559614,68.08152518212357,-8.6643699153816,69.45096662186016,-10.622927622221098,68.18964782888494,-9.791098257246665,66.84883290084858
186,-8.6643699153816,69.45096662186016,-9.538576192895038,70.83204759389112,-11.477479504805792,69.51343794624941,-10.622927622221098,68.18964782888494
187,-9.538576192895038,70.83204759389112,-10.3583266771266,72.13673538837406,-12.370814838861603,70.92469948246351,-11.477479504805792,69.51343794624941
188,-10.3583266771266,72.13673538837406,-11.242974081925777,73.51276377792502,-13.21185490524545,72.25297149074446,-12.370814838861603,70.92469948246351
189,-11.242974081925777,73.51276377792502,-12.154438605369425,74.87209427085124,-14.093108852680109,73.55878893323629,-13.21185490524545,72.25297149074446
190,-12.154438605369425,74.87209427085124,-13.166425212097533,76.27380985569944,-14.952522605642692,74.76399813613132,-14.093108852680109,73.55878893323629
191,-13.166425212097533,76.27380985569944,-14.373728127137314,77.54616277073922,-15.9309089247137,75.78579356831561,-14.952522605642692,74.76399813613132
192,-14.373728127137314,77.54616277073922,-15.706998746280194,78.6511940895284,-17.077137696978546,76.73687234058045,-15.9309089247137,75.78579356831561
193,-15.706998746280194,78.6511940895284,-17.271744594461527,79.60727453298236,-18.25898980314461,77.46884992996209,-17.077137696978546,76.73687234058045
194,-17.271744594461527,79.60727453298236,-18.969608632306887,80.22571933023842,-19.54829038135504,77.94878755862335,-18.25898980314461,77.46884992996209
195,-18.969608632306887,80.22571933023842,-20.73229340311625,80.61049748275911,-20.984403706998965,78.20916933023841,-19.54829038135504,77.94878755862335
196,-20.73229340311625,80.61049748275911,-22.5749528684546,80.68106933023842,-22.39022870156446,78.27421933023841,-20.984403706998965,78.20916933023841
197,-22.5749528684546,80.68106933023842,-24.377478315691395,80.42222224534638,-23.77503146866609,78.14411933023841,-22.39022870156446,78.27421933023841
198,-24.377478315691395,80.42222224534638,-26.110419305866735,79.89715461657144,-25.164135776308385,77.75673741699826,-23.77503146866609,78.14411933023841
199,-26.110419305866735,79.89715461657144,-27.755918788077473,79.08181901112316,-26.560943961791804,77.03858091952422,-25.164135776308385,77.75673741699826
200,-27.755918788077473,79.08181901112316,-29.249669870274875,77.85188414660004,-27.771051975750375,76.01295204112455,-26.560943961791804,77.03858091952422
201,-29.249669870274875,77.85188414660004,-30.508255211585844,76.37882055607297,-28.78771624555924,74.68364445533511,-27.771051975750375,76.01295204112455
202,-30.508255211585844,76.37882055607297,-31.42952271171203,74.58514730882943,-29.349364728248684,73.22484275592714,-28.78771624555924,74.68364445533511
203,-31.42952271171203,74.58514730882943,-31.883599612230345,72.67103906444842,-29.542884686636505,71.57971506707861,-29.349364728248684,73.22484275592714
204,-31.883599612230345,72.67103906444842,-30.753285533684164,75.96196666249335,-29.347734686636507,70.02579900652684,-29.542884686636505,71.57971506707861
205,-30.753285533684164,75.96196666249335,-31.68941338855933,73.69307417994247,-28.742783345123804,68.4942173989322,-29.347734686636507,70.02579900652684
206,-31.68941338855933,73.69307417994247,-31.819634686636505,70.55978908610562,-27.81151376322715,67.11059840682906,-28.742783345123804,68.4942173989322
207,-31.819634686636505,70.55978908610562,-31.333639203917677,68.55066768541373,-26.54621678631564,66.17065413914955,-27.81151376322715,67.11059840682906
208,-31.333639203917677,68.55066768541373,-31.18189541810939,68.1939197531663,-24.93361265018731,66.17491933023841,-26.54621678631564,66.17065413914955
209,-31.18189541810939,68.1939197531663,-25.273423165158125,63.68327290333718,-23.768959962818265,67.22013041062374,-24.93361265018731,66.17491933023841
210,-25.273423165158125,63.68327290333718,-23.648352970983463,64.20296308846844,-21.196352694343588,69.82074912950398,-23.768959962818265,67.22013041062374
211,-23.648352970983463,64.20296308846844,-22.3640079413592,65.22254607551572,-19.673859276176685,69.89916171838614,-21.196352694343588,69.82074912950398
212,-22.3640079413592,65.22254607551572,-21.318294338275823,66.60128760934872,-16.056700286986445,64.99995364319366,-19.673859276176685,69.89916171838614
213,-21.318294338275823,66.60128760934872,-20.187304644733125,67.47160334023735,-15.638391678280476,64.27862563625096,-16.056700286986445,64.99995364319366
214,-20.187304644733125,67.47160334023735,-19.342465192508232,65.95788710698993,-15.999140685027218,64.92562532862914,-15.638391678280476,64.27862563625096
215,-19.342465192508232,65.95788710698993,-18.50553926497675,64.56018894669708,-15.174676033432313,63.47312413606556,-15.999140685027218,64.92562532862914
216,-18.50553926497675,64.56018894669708,-17.640463679993125,63.06245352145319,-14.336077642961936,62.0270779488376,-15.174676033432313,63.47312413606556
217,-17.640463679993125,63.06245352145319,-16.823522062137716,61.647140425002505,-13.53258446995302,60.67038511676578,-14.336077642961936,62.0270779488376
218,-16.823522062137716,61.647140425002505,-15.965399694313827,60.143234337915736,-12.74846964370313,59.302224887220035,-13.53258446995302,60.67038511676578
219,-15.965399694313827,60.143234337915736,-15.133617931128688,58.7335509314059,-11.974991731798257,57.927278551030135,-12.74846964370313,59.302224887220035
220,-15.133617931128688,58.7335509314059,-14.275835603902523,57.22112466102751,-11.135076349269706,56.48396003512738,-11.974991731798257,57.927278551030135
221,-14.275835603902523,57.22112466102751,-13.452448099547192,55.80435211830991,-10.34007116620776,55.118910045539515,-11.135076349269706,56.48396003512738
222,-13.452448099547192,55.80435211830991,-12.565409901971885,54.30930290613018,-9.533667107063104,53.76289572637552,-10.34007116620776,55.118910045539515
223,-12.565409901971885,54.30930290613018,-11.751173331870527,52.88175732675709,-8.728582352959927,52.408079993114995,-9.533667107063104,53.76289572637552
224,-11.751173331870527,52.88175732675709,-10.8577791463656,51.39579050862877,-7.884280984895948,50.96878506477629,-8.728582352959927,52.408079993114995
225,-10.8577791463656,51.39579050862877,-9.958244736738695,49.90782938034061,-7.069009045296991,49.62059368889891,-7.884280984895948,50.96878506477629
226,-9.958244736738695,49.90782938034061,-9.132188863512564,48.496323507114475,-6.243610825627727,48.274795469229645,-7.069009045296991,49.62059368889891
227,-9.132188863512564,48.496323507114475,-8.234224303463778,47.01791662622457,-5.450383068269046,46.911410672309266,-6.243610825627727,48.274795469229645
228,-8.234224303463778,47.01791662622457,-7.405747782685896,45.61715127378417,-4.6018393218518705,45.474675452432166,-5.450383068269046,46.911410672309266
229,-7.405747782685896,45.61715127378417,-6.519778776181033,44.12723959218211,-3.7871689648707023,44.1228262858757,-4.6018393218518705,45.474675452432166
230,-6.519778776181033,44.12723959218211,-5.699122768418092,42.71431257545935,-3.0088839046549527,42.7487121443439,-3.7871689648707023,44.1228262858757
231,-5.699122768418092,42.71431257545935,-4.849038449271483,41.203824148705415,-2.216374835589825,41.38535947919174,-3.0088839046549527,42.7487121443439
232,-4.849038449271483,41.203824148705415,-4.005985841581925,39.79906336180576,-1.386275473838369,39.93641734706341,-2.216374835589825,41.38535947919174
233,-4.005985841581925,39.79906336180576,-3.136696268450962,38.297696831241446,-0.579298124179643,38.58081872134411,-1.386275473838369,39.93641734706341
234,-3.136696268450962,38.297696831241446,-2.2884907054921677,36.89926094118695,0.2371543439407976,37.23091647190317,-0.579298124179643,38.58081872134411
235,-2.2884907054921677,36.89926094118695,-1.4019574558273749,35.421712416602226,1.0952455328427173,35.79698911075919,0.2371543439407976,37.23091647190317
236,-1.4019574558273749,35.421712416602226,-0.576147265205464,34.0193531222236,2.041355087635413,34.2059932018338,1.0952455328427173,35.79698911075919
237,-0.576147265205464,34.0193531222236,0.2571647073874397,32.49425740308425,2.721915313363496,32.503461963598674,2.041355087635413,34.2059932018338
238,0.2571647073874397,32.49425740308425,0.4451653133634892,30.91520107757347,2.7869653133634955,30.421466175838223,2.721915313363496,32.503461963598674
239,0.4451653133634892,30.91520107757347,-0.2533434129014735,29.568810603973446,1.894655511562252,28.51117456487582,2.7869653133634955,30.421466175838223
240,-0.2533434129014735,29.568810603973446,-1.110934783223156,28.516069233651777,0.7134431197084203,27.06672488092422,1.894655511562252,28.51117456487582
241,-1.110934783223156,28.516069233651777,-2.1006890954928767,27.331164921382044,-0.3450598593702244,25.768921118001018,0.7134431197084203,27.06672488092422
242,-2.1006890954928767,27.331164921382044,-3.022256191557938,26.214447825316984,-1.5004576785598118,24.418696338315115,-0.3450598593702244,25.768921118001018
243,-3.022256191557938,26.214447825316984,-3.912993498150658,25.713819330238415,-0.8015874845937271,25.18261653228119,-1.5004576785598118,24.418696338315115
244,-3.912993498150658,25.713819330238415,-4.7633238201712285,25.82874997984072,-2.445407901458278,23.66809345135989,-0.8015874845937271,25.18261653228119
245,-4.7633238201712285,25.82874997984072,-5.800408624347252,26.30004326794916,-4.059659132015316,23.306969330238417,-2.445407901458278,23.66809345135989
246,-5.800408624347252,26.30004326794916,-6.432148307335364,27.598177924183933,-5.330508162689328,23.51324244115017,-4.059659132015316,23.306969330238417
247,-6.432148307335364,27.598177924183933,-7.036223779972248,28.911382475143736,-5.8557375241053915,23.69726933023842,-5.330508162689328,23.51324244115017
248,-7.036223779972248,28.911382475143736,-7.708865920723467,30.405597471561286,-9.8327346866365,29.415542743973756,-5.8557375241053915,23.69726933023842
249,-7.708865920723467,30.405597471561286,-8.392173968739893,31.897818134077077,-10.4617301392066,30.762411899159616,-9.8327346866365,29.415542743973756
250,-8.392173968739893,31.897818134077077,-9.195083238068404,33.44252674806283,-11.1283032759363,32.083287919538215,-10.4617301392066,30.762411899159616
251,-9.195083238068404,33.44252674806283,-10.343365063411229,34.87609970701314,-12.041633376321176,33.25681801992309,-11.1283032759363,32.083287919538215
252,-10.343365063411229,34.87609970701314,-11.766877706620576,36.040761538006315,-13.056540667108903,34.080040567516484,-12.041633376321176,33.25681801992309
253,-11.766877706620576,36.040761538006315,-13.373972409286148,36.90236692458981,-14.277858979473171,34.751524696489184,-13.056540667108903,34.080040567516484
254,-13.373972409286148,36.90236692458981,-11.064736829299704,35.53242147290162,-15.606405628443952,35.08101933023842,-14.277858979473171,34.751524696489184
255,-11.064736829299704,35.53242147290162,-12.759321209423986,36.63333491573337,-16.896526492260996,35.08101933023842,-15.606405628443952,35.08101933023842
256,-12.759321209423986,36.63333491573337,-14.445296539175148,37.28242472804783,-18.15180986014111,34.82081933023842,-16.896526492260996,35.08101933023842
257,-14.445296539175148,37.28242472804783,-16.162205474561983,37.487869330238425,-19.41649903537163,34.26880693146526,-18.15180986014111,34.82081933023842
258,-16.162205474561983,37.487869330238425,-17.797515045475265,37.35776933023841,-20.55167615071274,33.46907786616218,-19.41649903537163,34.26880693146526
259,-17.797515045475265,37.35776933023841,-19.42789284315464,36.87659466268252,-21.51390986939839,32.441794147476536,-20.55167615071274,33.46907786616218
260,-19.42789284315464,36.87659466268252,-20.550438903351843,36.33251511352308,-22.279124546002432,31.282255164403782,-21.51390986939839,32.441794147476536
261,-20.550438903351843,36.33251511352308,-25.110242831595567,30.9789480907706,-23.01665945880178,29.880888509583148,-22.279124546002432,31.282255164403782
262,-25.110242831595567,30.9789480907706,-25.81432817891778,29.494082141231445,-23.664172291425977,28.53561527922249,-23.01665945880178,29.880888509583148
263,-25.81432817891778,29.494082141231445,-26.486269796282347,28.00230288568199,-24.357588191845753,27.01558289528162,-23.664172291425977,28.53561527922249
264,-26.486269796282347,28.00230288568199,-27.141382892209176,26.603918100783893,-25.038304220047547,25.595048096833377,-24.357588191845753,27.01558289528162
265,-27.141382892209176,26.603918100783893,-27.831077795983663,25.218552418461417,-25.765083805305373,24.092470211569548,-25.038304220047547,25.595048096833377
266,-27.831077795983663,25.218552418461417,-28.632910230722715,24.02179378615221,-26.72039142062777,22.61676259624715,-25.765083805305373,24.092470211569548
267,-28.632910230722715,24.02179378615221,-29.551694914410486,23.02142691070524,-27.93780478461175,21.32602087027097,-26.72039142062777,22.61676259624715
268,-29.551694914410486,23.02142691070524,-30.679339381868584,22.109327533260377,-29.3803673846288,20.151936632246123,-27.93780478461175,21.32602087027097
269,-30.679339381868584,22.109327533260377,-31.92515556353013,21.38138491417574,-30.903418590227226,19.263182378486643,-29.3803673846288,20.151936632246123
270,-31.92515556353013,21.38138491417574,-33.24604638050693,20.838235139624167,-32.513830314588546,18.58192135110999,-30.903418590227226,19.263182378486643
271,-33.24604638050693,20.838235139624167,-34.64711818306309,20.50981933023842,-34.210142004552694,18.168019330238423,-32.513830314588546,18.58192135110999
272,-34.64711818306309,20.50981933023842,-35.99362640982395,20.379719330238416,-36.06295083584001,18.037919330238417,-34.210142004552694,18.168019330238423
273,-35.99362640982395,20.379719330238416,-37.53041771191942,20.50981933023842,-37.749800769613486,18.102969330238416,-36.06295083584001,18.037919330238417
274,-37.53041771191942,20.50981933023842,-38.96000198819405,20.705510759948652,-39.47015366810102,18.406924768025835,-37.749800769613486,18.102969330238416
275,-38.96000198819405,20.705510759948652,-40.3170328439118,21.074991555839585,-41.15034209685687,18.85438633874829,-39.47015366810102,18.406924768025835
276,-40.3170328439118,21.074991555839585,-41.65234178573624,21.631233326151943,-42.8348157652968,19.617660210558203,-41.15034209685687,18.85438633874829
277,-41.65234178573624,21.631233326151943,-42.8511041128666,22.434288756468515,-39.2024055008317,18.35693941921259,-42.8348157652968,19.617660210558203
278,-42.8511041128666,22.434288756468515,-44.090836746136354,23.348771389738268,-40.808856485694506,18.745025457554604,-39.2024055008317,18.35693941921259
279,-44.090836746136354,23.348771389738268,-45.056494683351424,24.44452932695334,-46.903858338105586,22.9743429817075,-40.808856485694506,18.745025457554604
280,-45.056494683351424,24.44452932695334,-45.890343869193835,25.733728512795754,-47.81197075467352,24.37489045008909,-46.903858338105586,22.9743429817075
281,-45.890343869193835,25.733728512795754,-46.657877666573434,27.07083343134692,-48.64807162279078,25.823076268970212,-47.81197075467352,24.37489045008909
282,-46.657877666573434,27.07083343134692,-47.40741507543827,28.42169971904019,-49.46322098236358,27.280596803471735,-48.64807162279078,25.823076268970212
283,-47.40741507543827,28.42169971904019,-48.20776180381642,29.857156448397006,-50.251773484924115,28.647389683350877,-49.46322098236358,27.280596803471735
284,-48.20776180381642,29.857156448397006,-48.98999652321529,31.182995959846483,-51.066784224485936,30.10313441653562,-50.251773484924115,28.647389683350877
285,-48.98999652321529,31.182995959846483,-49.77018599070396,32.622673756925394,-51.83229992188892,31.487609839160612,-51.066784224485936,30.10313441653562
286,-49.77018599070396,32.622673756925394,-50.580550217995615,34.05117079825792,-52.609473263948104,32.85762756971687,-51.83229992188892,31.487609839160612
287,-50.580550217995615,34.05117079825792,-51.324796152263815,35.40116256383308,-53.37432600118035,34.24306768165858,-52.609473263948104,32.85762756971687
288,-51.324796152263815,35.40116256383308,-52.11986043465482,36.82709716019422,-54.148751602434146,35.61838624603605,-53.37432600118035,34.24306768165858
289,-52.11986043465482,36.82709716019422,-52.93172574551414,38.25279054376864,-54.920375999713286,36.99823950664312,-54.148751602434146,35.61838624603605
290,-52.93172574551414,38.25279054376864,-53.7298158189662,39.68790046256811,-55.69540745277224,38.374419660499896,-54.920375999713286,36.99823950664312
291,-53.7298158189662,39.68790046256811,-54.58091613331057,41.085607615401194,-56.5048998100213,39.73088445362322,-55.69540745277224,38.374419660499896
292,-54.58091613331057,41.085607615401194,-55.581403708167215,42.38513835176913,-57.442770135658066,40.99400477925998,-56.5048998100213,39.73088445362322
293,-55.581403708167215,42.38513835176913,-56.6885569458726,43.732064214145126,-58.423314466169984,42.126585008809414,-57.442770135658066,40.99400477925998
294,-56.6885569458726,43.732064214145126,-63.4373872304976,48.41327739060116,-59.520269807513856,43.26665445111577,-58.423314466169984,42.126585008809414
295,-63.4373872304976,48.41327739060116,-63.90020481039992,48.2820345427222,-60.66744336613438,44.22548246593352,-59.520269807513856,43.26665445111577
296,-63.90020481039992,48.2820345427222,-64.89865900514039,47.73214501173453,-61.68441674635438,45.04050138995629,-60.66744336613438,44.22548246593352
297,-64.89865900514039,47.73214501173453,-65.8325519106686,46.73320210620633,-62.80211033202194,45.87157146447036,-61.68441674635438,45.04050138995629
298,-65.8325519106686,46.73320210620633,-66.42699798236275,45.08970629810408,-63.83260818357679,45.43710913275078,-62.80211033202194,45.87157146447036
299,-66.42699798236275,45.08970629810408,-64.73586387302144,47.82989014385347,-64.02061583714024,44.89877024627997,-63.83260818357679,45.43710913275078
